surface,item_type,id,title,original_source_meaning,base_meaning_rewrite,observable_tendency,where_it_helps,where_it_can_become_difficult,closing_reflection,voice_notes,source_file
Sky + You,placements/sign,saturn-libra,Natal Saturn in Libra,"tldr: Saturn in Libra: discipline applied to relationship, fairness, and lasting agreements. body: With Saturn in Libra, the work is building just, committed, durable bonds. Saturn is exalted here, so structure and accountability can become unusually effective in partnership and negotiation. gift: Principled judgment, durable partnership-building, respect for agreements, and the ability to make fairness practical. voiceNeutral: true","This placement can describe how structure, limits, responsibility, time, and consequence tends to operate through relationship, fairness, aesthetics, agreement, and social balance.","You may notice a recurring tendency to approach structure, limits, responsibility, time, and consequence through relationship, especially when that part of life is activated.","It can help by giving structure, limits, responsibility, time, and consequence a recognizable style, instinct, or rhythm.",It can become difficult when confusing caution with wisdom or delay with failure.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/saturn-libra.json
Sky + You,placements/sign,saturn-pisces,Natal Saturn in Pisces,"tldr: Saturn in Pisces: discipline must be learned through compassion, faith, and boundaries with the unseen. body: With Saturn in Pisces, the work is giving shape to intuition and learning that spiritual life still needs structure. Sensitivity becomes trustworthy when it has boundaries. gift: Spiritual discipline, compassionate responsibility, and the ability to ground imagination. voiceNeutral: true","This placement can describe how structure, limits, responsibility, time, and consequence tends to operate through sensitivity, imagination, compassion, porous boundaries, and surrender.","You may notice a recurring tendency to approach structure, limits, responsibility, time, and consequence through sensitivity, especially when that part of life is activated.","It can help by giving structure, limits, responsibility, time, and consequence a recognizable style, instinct, or rhythm.",It can become difficult when confusing caution with wisdom or delay with failure.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/saturn-pisces.json
Sky + You,placements/sign,saturn-sagittarius,Natal Saturn in Sagittarius,"tldr: Saturn in Sagittarius: discipline must be learned through truth, belief, and embodied wisdom. body: With Saturn in Sagittarius, the work is testing your philosophies against lived reality. Belief has to become practice, not a speech you give when life is easier. gift: Integrity, disciplined study, mature teaching, and principled expansion. voiceNeutral: true","This placement can describe how structure, limits, responsibility, time, and consequence tends to operate through meaning, belief, exploration, perspective, and growth.","You may notice a recurring tendency to approach structure, limits, responsibility, time, and consequence through meaning, especially when that part of life is activated.","It can help by giving structure, limits, responsibility, time, and consequence a recognizable style, instinct, or rhythm.",It can become difficult when confusing caution with wisdom or delay with failure.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/saturn-sagittarius.json
Sky + You,placements/sign,saturn-scorpio,Natal Saturn in Scorpio,"tldr: Saturn in Scorpio: discipline must be learned through trust, power, and transformation. body: With Saturn in Scorpio, the work is facing fear, control, grief, intimacy, and what cannot be healed by staying on the surface. Depth becomes mastery when secrecy gives way to self-honesty. gift: Emotional endurance, strategic focus, and the ability to transform pain into mature power. voiceNeutral: true","This placement can describe how structure, limits, responsibility, time, and consequence tends to operate through depth, privacy, trust, emotional honesty, and intensity.","You may notice a recurring tendency to approach structure, limits, responsibility, time, and consequence through depth, especially when that part of life is activated.","It can help by giving structure, limits, responsibility, time, and consequence a recognizable style, instinct, or rhythm.",It can become difficult when confusing caution with wisdom or delay with failure.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/saturn-scorpio.json
Sky + You,placements/sign,saturn-taurus,Natal Saturn in Taurus,"tldr: Saturn in Taurus: discipline must be learned through resources, patience, and embodied security. body: With Saturn in Taurus, the work is building stability slowly and learning that value is proven through care, consistency, and wise stewardship. gift: Financial discipline, endurance, practical skill, and respect for what lasts. voiceNeutral: true","This placement can describe how structure, limits, responsibility, time, and consequence tends to operate through stability, patience, material reality, comfort, and consistency.","You may notice a recurring tendency to approach structure, limits, responsibility, time, and consequence through stability, especially when that part of life is activated.","It can help by giving structure, limits, responsibility, time, and consequence a recognizable style, instinct, or rhythm.",It can become difficult when confusing caution with wisdom or delay with failure.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/saturn-taurus.json
Sky + You,placements/sign,saturn-virgo,Natal Saturn in Virgo,"tldr: Saturn in Virgo: discipline must be learned through craft, health, and daily refinement. body: With Saturn in Virgo, the work is developing skill, discernment, and useful routines without turning improvement into punishment. gift: Mastery of craft, practical intelligence, and devotion to meaningful service. voiceNeutral: true","This placement can describe how structure, limits, responsibility, time, and consequence tends to operate through discernment, repair, routine, useful detail, and refinement.","You may notice a recurring tendency to approach structure, limits, responsibility, time, and consequence through discernment, especially when that part of life is activated.","It can help by giving structure, limits, responsibility, time, and consequence a recognizable style, instinct, or rhythm.",It can become difficult when confusing caution with wisdom or delay with failure.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/saturn-virgo.json
Sky + You,placements/sign,sun-aquarius,Natal Sun in Aquarius,"tldr: The Sun in Aquarius: identity built through originality, community, and future vision. body: With the Sun in Aquarius, the core self strengthens through independent thought, social awareness, and the courage to live outside stale expectations. You are here to bring perspective that serves more than the self. gift: Innovation, objectivity, humanitarian vision, and the ability to see systems clearly. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through distance, systems, independence, collective patterns, and future orientation.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through distance, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-aquarius.json
Sky + You,placements/sign,sun-aries,Natal Sun in Aries,"tldr: The Sun in Aries: identity built through courage, initiation, and direct self-assertion. body: With the Sun in Aries, the core self strengthens when you act, choose, begin, and trust the first honest impulse. You are here to develop courage without needing permission to move. gift: Leadership, bravery, independence, and the ability to begin what others only discuss. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through urgency, courage, initiative, and direct action.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through urgency, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-aries.json
Sky + You,placements/sign,sun-cancer,Natal Sun in Cancer,"tldr: The Sun in Cancer: identity built through care, memory, and emotional belonging. body: With the Sun in Cancer, the core self strengthens when you protect what matters and build spaces where tenderness can survive. You are here to trust emotional intelligence as real guidance. gift: Nurturing leadership, intuition, loyalty, and the ability to create emotional safety. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through memory, protection, belonging, care, and emotional context.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through memory, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-cancer.json
Sky + You,placements/sign,sun-capricorn,Natal Sun in Capricorn,"tldr: The Sun in Capricorn: identity built through responsibility, mastery, and long-term creation. body: With the Sun in Capricorn, the core self strengthens through discipline, structure, ambition, and earned authority. You are here to build something durable without sacrificing your humanity to the climb. gift: Strategy, endurance, leadership, patience, and the ability to turn effort into legacy. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through structure, restraint, responsibility, practical next steps, and endurance.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through structure, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-capricorn.json
Sky + You,placements/sign,sun-gemini,Natal Sun in Gemini,"tldr: The Sun in Gemini: identity built through curiosity, language, and connection. body: With the Sun in Gemini, the core self strengthens through learning, asking, translating, and staying mentally alive. You are here to gather experience and turn it into useful understanding. gift: Communication, adaptability, wit, and the ability to connect ideas and people. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through curiosity, language, movement, information, and adaptability.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through curiosity, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-gemini.json
Sky + You,placements/sign,sun-leo,Natal Sun in Leo,"tldr: The Sun in Leo: identity built through expression, visibility, and creative warmth. body: With the Sun in Leo, the core self strengthens through being seen, creating boldly, and leading from the heart. The Sun is at home in Leo, so confidence works cleanly when it has a generous purpose. gift: Magnetic presence, creative leadership, warmth, courage, and the ability to energize a room. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through visibility, confidence, creativity, recognition, and expressive warmth.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through visibility, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-leo.json
Sky + You,placements/sign,sun-libra,Natal Sun in Libra,"tldr: The Sun in Libra: identity built through relationship, balance, and ethical choice. body: With the Sun in Libra, the core self strengthens through partnership, beauty, fairness, and the ability to consider more than one side. You are here to create harmony without losing your own center. gift: Diplomacy, charm, fairness, social intelligence, and partnership skill. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through relationship, fairness, aesthetics, agreement, and social balance.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through relationship, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-libra.json
Sky + You,placements/sign,sun-pisces,Natal Sun in Pisces,"tldr: The Sun in Pisces: identity built through compassion, imagination, and spiritual sensitivity. body: With the Sun in Pisces, the core self strengthens through empathy, creativity, intuition, and connection to what cannot be measured. You are here to keep your heart open while still staying embodied. gift: Compassion, artistry, intuition, forgiveness, and imaginative wisdom. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through sensitivity, imagination, compassion, porous boundaries, and surrender.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through sensitivity, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-pisces.json
Sky + You,placements/sign,sun-sagittarius,Natal Sun in Sagittarius,"tldr: The Sun in Sagittarius: identity built through truth, freedom, and lived wisdom. body: With the Sun in Sagittarius, the core self strengthens through exploration, study, candor, and the search for meaning. You are here to keep widening the view while embodying what you claim to believe. gift: Optimism, teaching, humor, honesty, and faith in possibility. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through meaning, belief, exploration, perspective, and growth.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through meaning, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-sagittarius.json
Sky + You,placements/sign,sun-scorpio,Natal Sun in Scorpio,"tldr: The Sun in Scorpio: identity built through depth, honesty, and transformation. body: With the Sun in Scorpio, the core self strengthens when you stop skimming the surface and face what is real. You are here to develop power through truth, trust, and emotional courage. gift: Intensity, resilience, loyalty, psychological insight, and the ability to transform through crisis. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through depth, privacy, trust, emotional honesty, and intensity.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through depth, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-scorpio.json
Sky + You,placements/sign,sun-taurus,Natal Sun in Taurus,"tldr: The Sun in Taurus: identity built through steadiness, embodiment, and lasting value. body: With the Sun in Taurus, the core self strengthens through patience, consistency, beauty, and tangible creation. You are here to build a life that can be felt, held, enjoyed, and trusted. gift: Endurance, loyalty, grounded confidence, and the ability to make value real. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through stability, patience, material reality, comfort, and consistency.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through stability, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-taurus.json
Sky + You,placements/sign,sun-virgo,Natal Sun in Virgo,"tldr: The Sun in Virgo: identity built through skill, discernment, and useful service. body: With the Sun in Virgo, the core self strengthens through improving what is real, tending the details, and making life work better. You are here to refine without reducing yourself to what still needs fixing. gift: Precision, humility, analysis, devotion, and practical excellence. voiceNeutral: true","This placement can describe how attention, vitality, visibility, and confidence tends to operate through discernment, repair, routine, useful detail, and refinement.","You may notice a recurring tendency to approach attention, vitality, visibility, and confidence through discernment, especially when that part of life is activated.","It can help by giving attention, vitality, visibility, and confidence a recognizable style, instinct, or rhythm.","It can become difficult when needing certainty, approval, or control before acting.",The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/sun-virgo.json
Sky + You,placements/sign,uranus-aquarius,Natal Uranus in Aquarius,"tldr: Uranus in Aquarius. body: The urge to disrupt and break free expressed through independent, principled detachment. (Modern planet; no traditional dignity.) Modern affinity with this sign. gift: At work this reads as the urge to disrupt and break free carried out with independent. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through distance, systems, independence, collective patterns, and future orientation.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through distance, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-aquarius.json
Sky + You,placements/sign,uranus-aries,Natal Uranus in Aries,"tldr: Uranus in Aries. body: The urge to disrupt and break free expressed through direct, fast, assertive force. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with direct. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through urgency, courage, initiative, and direct action.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through urgency, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-aries.json
Sky + You,placements/sign,uranus-cancer,Natal Uranus in Cancer,"tldr: Uranus in Cancer. body: The urge to disrupt and break free expressed through protective, feeling-led care. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with protective. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through memory, protection, belonging, care, and emotional context.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through memory, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-cancer.json
Sky + You,placements/sign,uranus-capricorn,Natal Uranus in Capricorn,"tldr: Uranus in Capricorn. body: The urge to disrupt and break free expressed through disciplined, ambitious restraint. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with disciplined. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through structure, restraint, responsibility, practical next steps, and endurance.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through structure, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-capricorn.json
Sky + You,placements/sign,uranus-gemini,Natal Uranus in Gemini,"tldr: Uranus in Gemini. body: The urge to disrupt and break free expressed through curious, verbal versatility. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with curious. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through curiosity, language, movement, information, and adaptability.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through curiosity, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-gemini.json
Sky + You,placements/sign,uranus-leo,Natal Uranus in Leo,"tldr: Uranus in Leo. body: The urge to disrupt and break free expressed through proud, expressive warmth. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with proud. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through visibility, confidence, creativity, recognition, and expressive warmth.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through visibility, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-leo.json
Sky + You,placements/sign,uranus-libra,Natal Uranus in Libra,"tldr: Uranus in Libra. body: The urge to disrupt and break free expressed through relational, fair-minded balance. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with relational. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through relationship, fairness, aesthetics, agreement, and social balance.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through relationship, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-libra.json
Sky + You,placements/sign,uranus-pisces,Natal Uranus in Pisces,"tldr: Uranus in Pisces. body: The urge to disrupt and break free expressed through imaginative, boundary-less compassion. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with imaginative. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through sensitivity, imagination, compassion, porous boundaries, and surrender.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through sensitivity, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-pisces.json
Sky + You,placements/sign,uranus-sagittarius,Natal Uranus in Sagittarius,"tldr: Uranus in Sagittarius. body: The urge to disrupt and break free expressed through expansive, freedom-loving optimism. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with expansive. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through meaning, belief, exploration, perspective, and growth.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through meaning, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-sagittarius.json
Sky + You,placements/sign,uranus-scorpio,Natal Uranus in Scorpio,"tldr: Uranus in Scorpio. body: The urge to disrupt and break free expressed through intense, controlling depth. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with intense. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through depth, privacy, trust, emotional honesty, and intensity.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through depth, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-scorpio.json
Sky + You,placements/sign,uranus-taurus,Natal Uranus in Taurus,"tldr: Uranus in Taurus. body: The urge to disrupt and break free expressed through steady, sensual patience. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with steady. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through stability, patience, material reality, comfort, and consistency.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through stability, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-taurus.json
Sky + You,placements/sign,uranus-virgo,Natal Uranus in Virgo,"tldr: Uranus in Virgo. body: The urge to disrupt and break free expressed through precise, analytical usefulness. (Modern planet; no traditional dignity.) gift: At work this reads as the urge to disrupt and break free carried out with precise. voiceNeutral: true","This placement can describe how change, disruption, freedom, and originality tends to operate through discernment, repair, routine, useful detail, and refinement.","You may notice a recurring tendency to approach change, disruption, freedom, and originality through discernment, especially when that part of life is activated.","It can help by giving change, disruption, freedom, and originality a recognizable style, instinct, or rhythm.",It can become difficult when breaking pattern for the sake of escape rather than truth.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/uranus-virgo.json
Sky + You,placements/sign,venus-aquarius,Natal Venus in Aquarius,"tldr: Venus in Aquarius: love needs friendship, freedom, and respect for difference. body: With Venus in Aquarius, attraction grows through mental connection, shared ideals, and room to be unconventional. You value bonds that do not demand conformity. gift: Friendship, originality, social awareness, and love that honors individuality. voiceNeutral: true","This placement can describe how connection, value, pleasure, attraction, and ease tends to operate through distance, systems, independence, collective patterns, and future orientation.","You may notice a recurring tendency to approach connection, value, pleasure, attraction, and ease through distance, especially when that part of life is activated.","It can help by giving connection, value, pleasure, attraction, and ease a recognizable style, instinct, or rhythm.",It can become difficult when keeping things pleasant while avoiding what needs to be named.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/venus-aquarius.json
Sky + You,placements/sign,venus-aries,Natal Venus in Aries,"tldr: Venus in Aries: love is direct, passionate, and sparked by aliveness. body: With Venus in Aries, attraction moves quickly and wants honesty, excitement, and pursuit. You value desire that feels immediate and brave. gift: Bold affection, romantic courage, creative heat, and the ability to ask for what you want. voiceNeutral: true","This placement can describe how connection, value, pleasure, attraction, and ease tends to operate through urgency, courage, initiative, and direct action.","You may notice a recurring tendency to approach connection, value, pleasure, attraction, and ease through urgency, especially when that part of life is activated.","It can help by giving connection, value, pleasure, attraction, and ease a recognizable style, instinct, or rhythm.",It can become difficult when keeping things pleasant while avoiding what needs to be named.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/venus-aries.json
Sky + You,placements/sign,venus-cancer,Natal Venus in Cancer,"tldr: Venus in Cancer: love is protective, tender, and rooted in emotional belonging. body: With Venus in Cancer, affection shows through care, memory, home, food, and the desire to make someone feel safe. You value devotion that feels emotionally real. gift: Nurturing love, loyalty, emotional generosity, and the ability to create comfort. voiceNeutral: true","This placement can describe how connection, value, pleasure, attraction, and ease tends to operate through memory, protection, belonging, care, and emotional context.","You may notice a recurring tendency to approach connection, value, pleasure, attraction, and ease through memory, especially when that part of life is activated.","It can help by giving connection, value, pleasure, attraction, and ease a recognizable style, instinct, or rhythm.",It can become difficult when keeping things pleasant while avoiding what needs to be named.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/venus-cancer.json
Sky + You,placements/sign,venus-capricorn,Natal Venus in Capricorn,"tldr: Venus in Capricorn: love is serious, loyal, and built through time. body: With Venus in Capricorn, affection may be reserved at first, but it values commitment, reliability, and shared ambition. Love becomes real through consistency. gift: Loyalty, maturity, practical devotion, and the ability to build lasting value. voiceNeutral: true","This placement can describe how connection, value, pleasure, attraction, and ease tends to operate through structure, restraint, responsibility, practical next steps, and endurance.","You may notice a recurring tendency to approach connection, value, pleasure, attraction, and ease through structure, especially when that part of life is activated.","It can help by giving connection, value, pleasure, attraction, and ease a recognizable style, instinct, or rhythm.",It can become difficult when keeping things pleasant while avoiding what needs to be named.,The work is noticing when this tendency is helping you respond clearly and when it is becoming automatic.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/sign/venus-capricorn.json
